time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.06173514084110549,0.06320313682225973,11.253036925003977,0.027229102885527823,0.030430411084759967,0.0,-0.17867799777873622,0.18682557022545435,2.555763002229649,0.018276633011555653,0.05327116699724229,0.0,471.2131188710579,470.80608221835035,468.9709907599798,470.4142702333388
1.2600000000000007,-0.07302278568758497,0.07491306244346047,11.406973629171148,0.028585773385862545,0.03322491592694732,0.0,-0.19785066649580327,0.2036146827331708,2.5754011274086905,0.030112080465737295,0.027768153006678564,0.0,418.84693337508344,416.6244233067601,416.46046237648903,417.4944572057043
1.3200000000000007,-0.08567624936056237,0.087804322400287,11.567134290490719,0.02979685557173717,0.03501549648158431,0.0,-0.22411643814053997,0.22628264213561156,2.762836009611488,-0.024766586295226295,0.03369893774867869,0.0,470.7759654895708,471.2348539092958,471.5599637913678,467.3016750897315
1.3800000000000008,-0.0998686281658849,0.10200090667658142,11.736261569755385,0.028009814698585878,0.03735869497694111,0.0,-0.2491819604597782,0.24676004833385382,2.8744584277128276,-0.04241118511107545,0.0480446642694453,0.0,448.5355211373332,449.69978260190476,447.83760209709806,446.3997709192209
1.4400000000000008,-0.11574888114643314,0.11747980511424294,11.915552860397137,0.025558076763462445,0.040283386709980995,0.0,-0.2804888261229218,0.26888350428699404,3.1013199849564237,-0.03793247818457782,0.050109274543917594,0.0,483.1778425451003,483.33472190763865,483.0583046377875,483.39518415455024
1.5000000000000009,-0.13336486448858959,0.13409450559538397,12.103196374295747,0.023125403558649005,0.04313244304985098,0.0,-0.30698402770294364,0.2847113169348661,3.153311353799352,-0.046358877414391784,0.04163813427770138,0.0,430.55201970821713,429.83613899000045,432.34055698839904,431.62906593323373
1.560000000000001,-0.15257648020979478,0.15158549170633115,12.29287485412147,0.02037789888705266,0.04548392359319475,0.0,-0.33362001857787865,0.298070772483274,3.169252715873056,-0.04468128796117407,0.033785209155510476,0.0,419.35392810482426,418.6720769309428,420.08956619708647,420.2336516884122
1.620000000000001,-0.17355825561533242,0.16988520896609344,12.486355770364508,0.018118321311315633,0.04732297108952288,0.0,-0.3659607108116149,0.3116585945091194,3.27979098277215,-0.02640337043172307,0.02350195832598883,0.0,450.41531809293485,449.58318315958917,449.43520009450583,450.9134897233752
1.680000000000001,-0.19654484140484463,0.18896643968919571,12.687048656183094,0.016444255585899903,0.04881017353631023,0.0,-0.40039677797755624,0.3242007164629444,3.4095832515032147,-0.03107817925321232,0.02723948375861726,0.0,457.20235735153483,457.5001231571098,456.21937821195087,455.84577326790753
1.740000000000001,-0.22148065239925344,0.20871310676195978,12.892453015902218,0.014255758640559613,0.05117997535644925,0.0,-0.4309840875611099,0.3338360471167672,3.4371344735324234,-0.05036528560217323,0.0567494261457766,0.0,424.45549933476383,426.98142903097346,425.3527155682259,423.6969179401343
1.8000000000000012,-0.24849867379842483,0.22904751374197105,13.103315393813439,0.012523676008585838,0.05475694794131325,0.0,-0.4699780600468407,0.34372725067060556,3.591114659830496,-0.003884261608783671,0.06480647992587181,0.0,464.9774909604286,465.6105925280511,462.96293395909987,466.60530623985056
1.8600000000000012,-0.27792882642207,0.24994431315478494,13.323242705770841,0.012846593258212025,0.05861945497986021,0.0,-0.511424884036415,0.35283533540189893,3.7392861083054805,0.019398007594684446,0.0634985534586037,0.0,464.3191730136337,464.21939073811444,463.4645798388066,465.29092369940594
1.9200000000000013,-0.30995423884478973,0.2714044503102017,13.552438902325884,0.013700328168432918,0.06252660360470852,0.0,-0.5564868170993584,0.3626096109336813,3.900009281527832,0.0011012227051227542,0.06817646063060402,0.0,468.40398080870244,468.7705278096691,470.3871234015564,468.9679082638698
1.9800000000000013,-0.34453171970572105,0.29341342539191306,13.787466382585208,0.01385980676157228,0.06672975950817861,0.0,-0.5964729505121998,0.37103037551682794,3.9340841174783994,0.0056028191858116475,0.07356132252602401,0.0,430.7607321120271,431.2197896862673,430.72930121061415,431.1098115389331
2.0400000000000014,-0.3819355926389565,0.3160028221694104,14.029664428815533,0.014335763049491135,0.07109595806815427,0.0,-0.6507911075732296,0.38198599005450107,4.138408949186437,0.012226677641836634,0.07113928521559254,0.0,483.62199713893403,483.4431552009372,483.1040904172885,483.6031911867334
2.1000000000000014,-0.42242063386710565,0.3392061679454251,14.280193330132198,0.015628713662543703,0.07577333431007549,0.0,-0.6991340804224577,0.39155752383697473,4.2122294096629105,0.03562896263832752,0.08894204189343845,0.0,444.1626378828487,445.6251372930039,445.47800384305754,447.387696322675
2.1600000000000015,-0.4660825477056207,0.3630510625506578,14.537469252815297,0.01739962429424846,0.08136607415960118,0.0,-0.7568200682779062,0.40348048760915617,4.362990378633358,0.01303636780226277,0.10061227146038985,0.0,469.0629325651848,469.9751988660113,471.2038504199358,469.4541248758637
2.2200000000000015,-0.5128861143164068,0.3875499174073144,14.79837325008086,0.018040397161277255,0.08695161470553359,0.0,-0.8037976531055426,0.4132072259169051,4.33385310950873,0.0054915633783603705,0.070521385304383,0.0,415.50971114262387,412.8705943978011,414.53208000263345,413.86836110379136
2.2800000000000016,-0.5629478447559649,0.41271342097403574,15.061501690306866,0.018074144270758374,0.0915560455897797,0.0,-0.8653494143409443,0.42558763390404003,4.436628359895432,-0.011783460761351746,0.08692899170597886,0.0,456.1709646107759,457.4838096622069,457.1275189661579,455.7487312655023
2.3400000000000016,-0.6169904092718526,0.43865292954515067,15.332810967225816,0.017790048904586797,0.09667416090814474,0.0,-0.9365895902346012,0.4389947035162608,4.606251761764122,0.006559015825050673,0.08183367692971925,0.0,479.15359501388565,478.771440312637,475.7294412236757,477.13206609349714
2.4000000000000017,-0.6753077242067819,0.4653728215473105,15.613098877817654,0.018257063570460197,0.10166359005573966,0.0,-1.0077981655148924,0.45170184936803476,4.736052049800569,0.010126698617139735,0.08567921804158164,0.0,467.75668776213166,468.06134450447934,466.73028318192183,467.0085582887201
2.4600000000000017,-0.7382373810619725,0.49290696197391076,15.903397225750991,0.019158592906348026,0.10664444682625085,0.0,-1.0903646131169775,0.46617401205141357,4.939582039461475,0.02336285095672747,0.07707047659758144,0.0,490.33667238736126,489.7015397774359,490.11711788069607,491.0998611222136
2.520000000000002,-0.8054438485229581,0.521190546364485,16.198527353038116,0.020568818505124042,0.11124418503001898,0.0,-1.1502489700412688,0.47672734006889406,4.898181786901302,0.023784065876329356,0.07583369961238529,0.0,416.4788972151058,416.3757735648623,416.0530918988911,416.0900714414313
2.580000000000002,-0.876519114422177,0.5501671247645645,16.492927986274925,0.02217409020297989,0.11574133244549767,0.0,-1.2193291581902677,0.4892908378571672,4.91499981926506,0.032116125932668264,0.07313009705630193,0.0,434.9452922530441,434.7233109320033,435.46206568608216,436.158767633409
2.640000000000002,-0.9515136889526242,0.5798682688272722,16.78568514868547,0.023818394278094956,0.12064212178198908,0.0,-1.280891518359182,0.500890131742079,4.843784242909605,0.015753431242969268,0.0948418439748721,0.0,405.0783974744198,407.03237905572365,407.09834502429186,405.6315842188477
2.700000000000002,-1.0302133826758435,0.6102739099788786,17.073584562663076,0.024776192367804484,0.12609575253800287,0.0,-1.3428974358296502,0.5127067801128854,4.753142744986618,0.016379750095577482,0.08152681445652188,0.0,399.08771569590357,397.8782203350566,399.351299820488,399.40837219767684
2.760000000000002,-1.1133394652190647,0.6415245257111604,17.36092020734369,0.02595835629593246,0.13107013895385045,0.0,-1.4284222963867392,0.5290745724768395,4.824277368600726,0.025634463100309715,0.08553040088531018,0.0,452.392480701256,452.72022892885394,451.0689875809265,451.8158050969981
2.820000000000002,-1.2017702338130605,0.6737959693290501,17.653041942181385,0.027671651479695747,0.13622860917139246,0.0,-1.5197417756917133,0.5467886228130632,4.912581261249086,0.03383461909158627,0.08684766067538634,0.0,459.0513151369238,459.16167464252004,457.0634024138035,457.71675127744754
2.880000000000002,-1.2957828711584432,0.7071648301854796,17.95040337735936,0.029475585056089493,0.14143501571043693,0.0,-1.6144879525768854,0.5656833883019098,4.998922298234393,0.02119819580482176,0.08662469234016192,0.0,458.33979760707194,458.3280470193213,459.6816553309224,458.67932085739636
2.940000000000002,-1.3957582005483322,0.7417361071579305,18.254102842405725,0.031330006408499145,0.14681182895686629,0.0,-1.7185084735764726,0.5868391312090975,5.123648135853333,0.04542919912982337,0.0950024765183077,0.0,470.60341752810086,471.25771684219745,471.2523447521991,473.12213672196043
3.000000000000002,-1.501820264039667,0.777561628148178,18.563416305561457,0.033822643170520195,0.15253719171640956,0.0,-1.817408529104925,0.6075818311257142,5.186316009806532,0.032350326392830114,0.09624959613760102,0.0,454.28013146644236,454.38766603495884,454.4157131221104,453.36677404509084
3.0600000000000023,-1.6146537850466864,0.8148365488275836,18.8811232740051,0.03620312009556059,0.1580246887560035,0.0,-1.9442292614467622,0.6351319212237618,5.402651070281354,0.05132105598167462,0.07956322133290632,0.0,502.11240451082057,500.90612821466647,499.32602683834835,500.70882486330913
3.1200000000000023,-1.733738794454131,0.8534840309138295,19.202487023962377,0.039921095301310494,0.16248525134205494,0.0,-2.025697901785962,0.6533815257413907,5.30975198011608,0.07752624668918777,0.061053624711301685,0.0,406.53454087938604,404.87705393423226,406.2584741594277,408.60484327739124
3.1800000000000024,-1.857705681803006,0.8932661260865066,19.517802523852165,0.04428235692752658,0.16583123722230209,0.0,-2.106887705176447,0.6730257822908499,5.201120697060148,0.0606408397535438,0.04225086858534592,0.0,401.1428173931191,399.4337716132766,401.2317479058874,399.7001321308119
3.2400000000000024,-1.9876001474747964,0.9345553726467926,19.832553270139258,0.048419646839859,0.16920513282694127,0.0,-2.223182349504362,0.7036479090112169,5.289950199265389,0.0818330674758481,0.07515978974886259,0.0,464.12117548421094,466.6991072457591,462.8715192044962,464.5398247702368
3.3000000000000025,-2.1243530330585876,0.9777113510619886,20.151439250141834,0.05329666285797341,0.17361689530512958,0.0,-2.3356442972013554,0.7353237654732669,5.339103301320301,0.08016209939701516,0.07005313322572383,0.0,453.9044300680861,453.4984316963472,453.5577365476729,453.4286867444214
3.3600000000000025,-2.267751947136712,1.0228003729717197,20.47215670608828,0.058010676439911535,0.17768059007463766,0.0,-2.4446974233098433,0.7680514524563515,5.351181607243465,0.07517089550265751,0.06262064368622008,0.0,442.46976708777675,441.86079661886026,443.68233759624894,443.277223951836
3.4200000000000026,-2.4176416006645165,1.0698922673973807,20.79283918482136,0.0623381557007292,0.18120755277602196,0.0,-2.551972727007407,0.8020452970440544,5.338067969991715,0.06520878003157682,0.04972462374149606,0.0,436.6350156891629,435.5600614955336,434.8628586885921,434.03152256133825
3.4800000000000026,-2.5752068936296757,1.1194966932616037,21.11906911274577,0.06647533378922166,0.1844158377465588,0.0,-2.7004090318369856,0.8518236916152069,5.535001798317533,0.07554714854500467,0.06007046882997924,0.0,500.2013390914443,500.9558279218645,498.63986657566284,499.39765168921855
3.5400000000000027,-2.7405705488078493,1.1717559115758602,21.450709178169372,0.07083078644955165,0.1880096438731096,0.0,-2.812062163035003,0.8905149979700379,5.5194885980690565,0.06590752703057681,0.059547241084413075,0.0,436.7428390176895,436.70178684172623,438.818468010366,438.02150523824787
3.6000000000000028,-2.9128925551532854,1.226478289863766,21.782365774864143,0.07555248431110506,0.1916429158385693,0.0,-2.9323423720074953,0.9339321963056053,5.535370114264532,0.0964726966273905,0.06249579226268555,0.0,448.08782498853964,448.3300734663125,446.7814623571102,449.2716573844233
